"timeStamp","plate","description","created","totalDue","paid","scannedTime"
"Tue Feb 12 2019 14:07:48 GMT-0400 (Venezuela Time)","PBW5804","","Tue Feb 12 2019 14:07:48 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 14:13:31 GMT-0400 (Venezuela Time)","PCH9245","","Tue Feb 12 2019 14:13:31 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 14:19:09 GMT-0400 (Venezuela Time)","TCT7873","","Tue Feb 12 2019 14:19:09 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 14:21:12 GMT-0400 (Venezuela Time)","PBG6795","","Tue Feb 12 2019 14:21:12 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 14:30:56 GMT-0400 (Venezuela Time)","PCC5274","","Tue Feb 12 2019 14:30:56 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 14:33:44 GMT-0400 (Venezuela Time)","PCT5989","","Tue Feb 12 2019 14:33:44 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 14:36:58 GMT-0400 (Venezuela Time)","TCJ7871","","Tue Feb 12 2019 14:36:58 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 14:43:00 GMT-0400 (Venezuela Time)","TDE6389","","Tue Feb 12 2019 14:43:00 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 14:43:32 GMT-0400 (Venezuela Time)","TDD4377","","Tue Feb 12 2019 14:43:32 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 14:44:14 GMT-0400 (Venezuela Time)","PBZ5733","","Tue Feb 12 2019 14:44:14 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 14:49:03 GMT-0400 (Venezuela Time)","PDE577","","Tue Feb 12 2019 14:49:03 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 14:49:29 GMT-0400 (Venezuela Time)","PDM6385","","Tue Feb 12 2019 14:49:29 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 14:52:20 GMT-0400 (Venezuela Time)","TDT3990","","Tue Feb 12 2019 14:52:20 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 14:54:47 GMT-0400 (Venezuela Time)","PDN8786","","Tue Feb 12 2019 14:54:47 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 14:59:17 GMT-0400 (Venezuela Time)","TDK1111","","Tue Feb 12 2019 14:59:17 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 15:04:16 GMT-0400 (Venezuela Time)","TCM5725","","Tue Feb 12 2019 15:04:16 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 15:09:29 GMT-0400 (Venezuela Time)","PCC6726","","Tue Feb 12 2019 15:09:29 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 15:18:10 GMT-0400 (Venezuela Time)","PBG7385","","Tue Feb 12 2019 15:18:10 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 15:24:53 GMT-0400 (Venezuela Time)","PDM9130","","Tue Feb 12 2019 15:24:53 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 15:26:15 GMT-0400 (Venezuela Time)","PDR2592","","Tue Feb 12 2019 15:26:15 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 15:28:37 GMT-0400 (Venezuela Time)","TCJ3294","","Tue Feb 12 2019 15:28:37 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 15:28:58 GMT-0400 (Venezuela Time)","PDT5521","","Tue Feb 12 2019 15:28:58 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 15:29:18 GMT-0400 (Venezuela Time)","PCP8483","","Tue Feb 12 2019 15:29:18 GMT-0400 (Venezuela Time)","","",""
"Tue Feb 12 2019 15:44:58 GMT-0400 (Venezuela Time)","PBH288","","Tue Feb 12 2019 15:44:58 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 07:02:36 GMT-0400 (Venezuela Time)","PBA1234","","Wed Feb 13 2019 07:02:36 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 07:43:10 GMT-0400 (Venezuela Time)","PDC6589","","Wed Feb 13 2019 07:43:10 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 07:46:07 GMT-0400 (Venezuela Time)","PDT6819","","Wed Feb 13 2019 07:46:07 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 07:55:38 GMT-0400 (Venezuela Time)","HDA2567","","Wed Feb 13 2019 07:55:38 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 07:57:09 GMT-0400 (Venezuela Time)","PCJ6114","","Wed Feb 13 2019 07:57:09 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:00:47 GMT-0400 (Venezuela Time)","PCD5924","","Wed Feb 13 2019 08:00:47 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:04:47 GMT-0400 (Venezuela Time)","TDH9885","","Wed Feb 13 2019 08:04:47 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:12:44 GMT-0400 (Venezuela Time)","PDE6775","","Wed Feb 13 2019 08:12:44 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:18:27 GMT-0400 (Venezuela Time)","PCF4348","","Wed Feb 13 2019 08:18:27 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:23:10 GMT-0400 (Venezuela Time)","PBW6619","","Wed Feb 13 2019 08:23:10 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:24:21 GMT-0400 (Venezuela Time)","PBO1512","","Wed Feb 13 2019 08:24:21 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:27:37 GMT-0400 (Venezuela Time)","PCH3150","","Wed Feb 13 2019 08:27:37 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:28:46 GMT-0400 (Venezuela Time)","PBS3687","","Wed Feb 13 2019 08:28:46 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:29:11 GMT-0400 (Venezuela Time)","PBN50","","Wed Feb 13 2019 08:29:11 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:34:03 GMT-0400 (Venezuela Time)","PDK5214","","Wed Feb 13 2019 08:34:03 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:34:35 GMT-0400 (Venezuela Time)","PCY3763","","Wed Feb 13 2019 08:34:35 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:38:33 GMT-0400 (Venezuela Time)","PCE5488","","Wed Feb 13 2019 08:38:33 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:39:50 GMT-0400 (Venezuela Time)","PCP5379","","Wed Feb 13 2019 08:39:50 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:40:51 GMT-0400 (Venezuela Time)","PCW5728","","Wed Feb 13 2019 08:40:51 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:43:09 GMT-0400 (Venezuela Time)","PBO1054","","Wed Feb 13 2019 08:43:09 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:46:19 GMT-0400 (Venezuela Time)","TBC6503","","Wed Feb 13 2019 08:46:19 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:46:37 GMT-0400 (Venezuela Time)","PBZ6549","","Wed Feb 13 2019 08:46:37 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:46:59 GMT-0400 (Venezuela Time)","PCW87","","Wed Feb 13 2019 08:46:59 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:47:16 GMT-0400 (Venezuela Time)","PCD5351","","Wed Feb 13 2019 08:47:16 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:50:02 GMT-0400 (Venezuela Time)","PCF9479","","Wed Feb 13 2019 08:50:02 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:50:16 GMT-0400 (Venezuela Time)","PCM2041","","Wed Feb 13 2019 08:50:16 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:52:19 GMT-0400 (Venezuela Time)","PDM911","","Wed Feb 13 2019 08:52:19 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:52:42 GMT-0400 (Venezuela Time)","PCH379","","Wed Feb 13 2019 08:52:42 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:53:16 GMT-0400 (Venezuela Time)","TCZ7985","","Wed Feb 13 2019 08:53:16 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:53:49 GMT-0400 (Venezuela Time)","PCX164","","Wed Feb 13 2019 08:53:49 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:56:06 GMT-0400 (Venezuela Time)","PDM3000","","Wed Feb 13 2019 08:56:06 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:56:35 GMT-0400 (Venezuela Time)","PCY9103","","Wed Feb 13 2019 08:56:35 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:57:02 GMT-0400 (Venezuela Time)","PDG6448","","Wed Feb 13 2019 08:57:02 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:57:47 GMT-0400 (Venezuela Time)","PBO4185","","Wed Feb 13 2019 08:57:47 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:58:06 GMT-0400 (Venezuela Time)","PCR3427","","Wed Feb 13 2019 08:58:06 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 08:59:45 GMT-0400 (Venezuela Time)","PDS5452","","Wed Feb 13 2019 08:59:45 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:01:34 GMT-0400 (Venezuela Time)","PDC3359","","Wed Feb 13 2019 09:01:34 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:01:48 GMT-0400 (Venezuela Time)","HCZ5879","","Wed Feb 13 2019 09:01:48 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:02:56 GMT-0400 (Venezuela Time)","PBF6364","","Wed Feb 13 2019 09:02:56 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:04:19 GMT-0400 (Venezuela Time)","PBU2170","","Wed Feb 13 2019 09:04:19 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:04:33 GMT-0400 (Venezuela Time)","TDC6000","","Wed Feb 13 2019 09:04:33 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:04:53 GMT-0400 (Venezuela Time)","PCD4686","","Wed Feb 13 2019 09:04:53 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:08:28 GMT-0400 (Venezuela Time)","PCW6205","","Wed Feb 13 2019 09:08:28 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:11:16 GMT-0400 (Venezuela Time)","PDE1915","","Wed Feb 13 2019 09:11:16 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:11:34 GMT-0400 (Venezuela Time)","PCT1243","","Wed Feb 13 2019 09:11:34 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:12:25 GMT-0400 (Venezuela Time)","PCB8340","","Wed Feb 13 2019 09:12:25 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:12:43 GMT-0400 (Venezuela Time)","PCT3698","","Wed Feb 13 2019 09:12:43 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:13:16 GMT-0400 (Venezuela Time)","HDL6807","","Wed Feb 13 2019 09:13:16 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:13:28 GMT-0400 (Venezuela Time)","PDP977","","Wed Feb 13 2019 09:13:28 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:17:50 GMT-0400 (Venezuela Time)","PCR9874","","Wed Feb 13 2019 09:17:50 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:18:52 GMT-0400 (Venezuela Time)","HBZ4963","","Wed Feb 13 2019 09:18:52 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:19:46 GMT-0400 (Venezuela Time)","PCJ6368","","Wed Feb 13 2019 09:19:46 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:20:09 GMT-0400 (Venezuela Time)","TCM9461","","Wed Feb 13 2019 09:20:09 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:20:43 GMT-0400 (Venezuela Time)","TDB4391","","Wed Feb 13 2019 09:20:43 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:23:33 GMT-0400 (Venezuela Time)","TDB9629","","Wed Feb 13 2019 09:23:33 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:24:46 GMT-0400 (Venezuela Time)","HAY7569","","Wed Feb 13 2019 09:24:46 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:26:37 GMT-0400 (Venezuela Time)","PDJ6329","","Wed Feb 13 2019 09:26:37 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:27:01 GMT-0400 (Venezuela Time)","PCA2179","","Wed Feb 13 2019 09:27:01 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:28:54 GMT-0400 (Venezuela Time)","PDT3895","","Wed Feb 13 2019 09:28:54 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:29:22 GMT-0400 (Venezuela Time)","PBN50","","Wed Feb 13 2019 09:29:22 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:29:47 GMT-0400 (Venezuela Time)","PDP6420","","Wed Feb 13 2019 09:29:47 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:32:20 GMT-0400 (Venezuela Time)","PBW5175","","Wed Feb 13 2019 09:32:20 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:32:42 GMT-0400 (Venezuela Time)","HBL8954","","Wed Feb 13 2019 09:32:42 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:32:53 GMT-0400 (Venezuela Time)","PBO2293","","Wed Feb 13 2019 09:32:53 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:33:12 GMT-0400 (Venezuela Time)","PA05426","","Wed Feb 13 2019 09:33:12 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:36:07 GMT-0400 (Venezuela Time)","PCN3078","","Wed Feb 13 2019 09:36:07 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:36:28 GMT-0400 (Venezuela Time)","PCB9832","","Wed Feb 13 2019 09:36:28 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:37:56 GMT-0400 (Venezuela Time)","TBW9177","","Wed Feb 13 2019 09:37:56 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:43:21 GMT-0400 (Venezuela Time)","TDM5221","","Wed Feb 13 2019 09:43:21 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:46:16 GMT-0400 (Venezuela Time)","PDU9621","","Wed Feb 13 2019 09:46:16 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:50:03 GMT-0400 (Venezuela Time)","PDS5776","","Wed Feb 13 2019 09:50:03 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:51:41 GMT-0400 (Venezuela Time)","TCR642","","Wed Feb 13 2019 09:51:41 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 09:52:00 GMT-0400 (Venezuela Time)","TCW5501","","Wed Feb 13 2019 09:52:00 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:00:02 GMT-0400 (Venezuela Time)","TBZ9246","","Wed Feb 13 2019 10:00:02 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:01:03 GMT-0400 (Venezuela Time)","PDL7044","","Wed Feb 13 2019 10:01:03 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:01:31 GMT-0400 (Venezuela Time)","PBD1728","","Wed Feb 13 2019 10:01:31 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:02:36 GMT-0400 (Venezuela Time)","PBL9099","","Wed Feb 13 2019 10:02:36 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:03:55 GMT-0400 (Venezuela Time)","PDK3303","","Wed Feb 13 2019 10:03:55 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:04:31 GMT-0400 (Venezuela Time)","PDJ7678","","Wed Feb 13 2019 10:04:31 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:05:04 GMT-0400 (Venezuela Time)","PCM1399","","Wed Feb 13 2019 10:05:04 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:05:21 GMT-0400 (Venezuela Time)","PCA6470","","Wed Feb 13 2019 10:05:21 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:06:28 GMT-0400 (Venezuela Time)","PCX3039","","Wed Feb 13 2019 10:06:28 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:07:32 GMT-0400 (Venezuela Time)","PDP6291","","Wed Feb 13 2019 10:07:32 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:08:36 GMT-0400 (Venezuela Time)","PCX1204","","Wed Feb 13 2019 10:08:36 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:13:36 GMT-0400 (Venezuela Time)","PCL6856","","Wed Feb 13 2019 10:13:36 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:13:48 GMT-0400 (Venezuela Time)","PCJ6856","","Wed Feb 13 2019 10:13:48 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:15:11 GMT-0400 (Venezuela Time)","PCD1225","","Wed Feb 13 2019 10:15:11 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:16:05 GMT-0400 (Venezuela Time)","PCF9710","","Wed Feb 13 2019 10:16:05 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:17:20 GMT-0400 (Venezuela Time)","PCK7325","","Wed Feb 13 2019 10:17:20 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:18:41 GMT-0400 (Venezuela Time)","PCL3812","","Wed Feb 13 2019 10:18:41 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:19:13 GMT-0400 (Venezuela Time)","PCF5693","","Wed Feb 13 2019 10:19:13 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:21:15 GMT-0400 (Venezuela Time)","PCY3489","","Wed Feb 13 2019 10:21:15 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:21:59 GMT-0400 (Venezuela Time)","PCR861","","Wed Feb 13 2019 10:21:59 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:24:22 GMT-0400 (Venezuela Time)","PBR16","","Wed Feb 13 2019 10:24:22 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:24:40 GMT-0400 (Venezuela Time)","PCJ286","","Wed Feb 13 2019 10:24:40 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:25:54 GMT-0400 (Venezuela Time)","PDB3203","","Wed Feb 13 2019 10:25:54 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:28:00 GMT-0400 (Venezuela Time)","PDK8610","","Wed Feb 13 2019 10:28:00 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:28:31 GMT-0400 (Venezuela Time)","PDN4242","","Wed Feb 13 2019 10:28:31 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:28:54 GMT-0400 (Venezuela Time)","PCP8967","","Wed Feb 13 2019 10:28:54 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:29:09 GMT-0400 (Venezuela Time)","HCA736","","Wed Feb 13 2019 10:29:09 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:29:29 GMT-0400 (Venezuela Time)","TDE1908","","Wed Feb 13 2019 10:29:29 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:29:51 GMT-0400 (Venezuela Time)","PCJ7705","","Wed Feb 13 2019 10:29:51 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:30:28 GMT-0400 (Venezuela Time)","PCC6798","","Wed Feb 13 2019 10:30:28 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:32:44 GMT-0400 (Venezuela Time)","PCU3560","","Wed Feb 13 2019 10:32:44 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:33:44 GMT-0400 (Venezuela Time)","PDU2431","","Wed Feb 13 2019 10:33:44 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:36:57 GMT-0400 (Venezuela Time)","PDB8214","","Wed Feb 13 2019 10:36:57 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:37:29 GMT-0400 (Venezuela Time)","PCW4167","","Wed Feb 13 2019 10:37:29 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:38:41 GMT-0400 (Venezuela Time)","PCL2553","","Wed Feb 13 2019 10:38:41 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:39:54 GMT-0400 (Venezuela Time)","PBG1415","","Wed Feb 13 2019 10:39:54 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:41:02 GMT-0400 (Venezuela Time)","PCA6245","","Wed Feb 13 2019 10:41:02 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:41:22 GMT-0400 (Venezuela Time)","PCK4662","","Wed Feb 13 2019 10:41:22 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:43:15 GMT-0400 (Venezuela Time)","PDG3129","","Wed Feb 13 2019 10:43:15 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:47:12 GMT-0400 (Venezuela Time)","PCU2428","","Wed Feb 13 2019 10:47:12 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:48:19 GMT-0400 (Venezuela Time)","PBR5721","","Wed Feb 13 2019 10:48:19 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:49:28 GMT-0400 (Venezuela Time)","PCL1525","","Wed Feb 13 2019 10:49:28 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:49:47 GMT-0400 (Venezuela Time)","TDH9777","","Wed Feb 13 2019 10:49:47 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:50:04 GMT-0400 (Venezuela Time)","TDS7130","","Wed Feb 13 2019 10:50:04 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:50:26 GMT-0400 (Venezuela Time)","PBC1809","","Wed Feb 13 2019 10:50:26 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:50:37 GMT-0400 (Venezuela Time)","PDM2528","","Wed Feb 13 2019 10:50:37 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:51:34 GMT-0400 (Venezuela Time)","PBA2875","","Wed Feb 13 2019 10:51:34 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:51:53 GMT-0400 (Venezuela Time)","TDC8545","","Wed Feb 13 2019 10:51:53 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:53:05 GMT-0400 (Venezuela Time)","PDH7667","","Wed Feb 13 2019 10:53:05 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:53:22 GMT-0400 (Venezuela Time)","PDG9858","","Wed Feb 13 2019 10:53:22 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:53:59 GMT-0400 (Venezuela Time)","PBO7998","","Wed Feb 13 2019 10:53:59 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:54:49 GMT-0400 (Venezuela Time)","PDD110","","Wed Feb 13 2019 10:54:49 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:55:36 GMT-0400 (Venezuela Time)","PAS3856","","Wed Feb 13 2019 10:55:36 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:55:49 GMT-0400 (Venezuela Time)","TDC1862","","Wed Feb 13 2019 10:55:49 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 10:56:01 GMT-0400 (Venezuela Time)","PCX164","","Wed Feb 13 2019 10:56:01 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 11:00:54 GMT-0400 (Venezuela Time)","PBJ5615","","Wed Feb 13 2019 11:00:54 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 11:01:49 GMT-0400 (Venezuela Time)","TDC2693","","Wed Feb 13 2019 11:01:49 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 11:04:16 GMT-0400 (Venezuela Time)","PDH4382","","Wed Feb 13 2019 11:04:16 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 11:05:20 GMT-0400 (Venezuela Time)","PDP2529","","Wed Feb 13 2019 11:05:20 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 11:06:07 GMT-0400 (Venezuela Time)","PCR6182","","Wed Feb 13 2019 11:06:07 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 11:08:42 GMT-0400 (Venezuela Time)","PDH1051","","Wed Feb 13 2019 11:08:42 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 11:09:01 GMT-0400 (Venezuela Time)","PBZ6294","","Wed Feb 13 2019 11:09:01 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 11:11:05 GMT-0400 (Venezuela Time)","PDJ3444","","Wed Feb 13 2019 11:11:05 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 11:15:53 GMT-0400 (Venezuela Time)","PBO9338","","Wed Feb 13 2019 11:15:53 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 11:16:47 GMT-0400 (Venezuela Time)","PCH8122","","Wed Feb 13 2019 11:16:47 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 11:18:07 GMT-0400 (Venezuela Time)","PDC6023","","Wed Feb 13 2019 11:18:07 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 11:18:22 GMT-0400 (Venezuela Time)","PCB855","","Wed Feb 13 2019 11:18:22 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 11:18:35 GMT-0400 (Venezuela Time)","PCC78","","Wed Feb 13 2019 11:18:35 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 11:18:50 GMT-0400 (Venezuela Time)","PDM5826","","Wed Feb 13 2019 11:18:50 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 11:19:44 GMT-0400 (Venezuela Time)","PCW4143","","Wed Feb 13 2019 11:19:44 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 11:23:15 GMT-0400 (Venezuela Time)","PBW8075","","Wed Feb 13 2019 11:23:15 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 11:23:54 GMT-0400 (Venezuela Time)","PCX2715","","Wed Feb 13 2019 11:23:54 GMT-0400 (Venezuela Time)","","",""
"Wed Feb 13 2019 11:26:27 GMT-0400 (Venezuela Time)","PCE6554","","Wed Feb 13 2019 11:26:27 GMT-0400 (Venezuela Time)","","",""
